train_number,line_number,current_timestamp,current_station,current_passenger,next_station,next_station_time_arrived
1_17,1,2024-01-01 07:36:00,1,0,2,2024-01-01 07:42:00
1_17,1,2024-01-01 07:42:00,2,0,3,2024-01-01 07:48:00
1_17,1,2024-01-01 07:48:00,3,0,4,2024-01-01 07:54:00
1_17,1,2024-01-01 07:54:00,4,0,5,2024-01-01 08:00:00
1_17,1,2024-01-01 08:00:00,5,0,6,2024-01-01 08:06:00
1_17,1,2024-01-01 08:06:00,6,0,0,0
2_17,2,2024-01-01 07:36:00,1,0,2,2024-01-01 07:42:00
2_17,2,2024-01-01 07:42:00,2,0,3,2024-01-01 07:48:00
2_17,2,2024-01-01 07:48:00,3,0,4,2024-01-01 07:54:00
2_17,2,2024-01-01 07:54:00,4,0,5,2024-01-01 08:00:00
2_17,2,2024-01-01 08:00:00,5,0,6,2024-01-01 08:06:00
2_17,2,2024-01-01 08:06:00,6,0,0,0
3_17,3,2024-01-01 07:36:00,1,0,2,2024-01-01 07:42:00
3_17,3,2024-01-01 07:42:00,2,0,3,2024-01-01 07:48:00
3_17,3,2024-01-01 07:48:00,3,0,4,2024-01-01 07:54:00
3_17,3,2024-01-01 07:54:00,4,0,5,2024-01-01 08:00:00
3_17,3,2024-01-01 08:00:00,5,0,6,2024-01-01 08:06:00
3_17,3,2024-01-01 08:06:00,6,0,0,0
4_17,4,2024-01-01 07:36:00,1,0,2,2024-01-01 07:42:00
4_17,4,2024-01-01 07:42:00,2,0,3,2024-01-01 07:48:00
4_17,4,2024-01-01 07:48:00,3,0,4,2024-01-01 07:54:00
4_17,4,2024-01-01 07:54:00,4,0,5,2024-01-01 08:00:00
4_17,4,2024-01-01 08:00:00,5,0,6,2024-01-01 08:06:00
4_17,4,2024-01-01 08:06:00,6,0,0,0
1_18,1,2024-01-01 07:42:00,1,0,2,2024-01-01 07:48:00
1_18,1,2024-01-01 07:48:00,2,0,3,2024-01-01 07:54:00
1_18,1,2024-01-01 07:54:00,3,0,4,2024-01-01 08:00:00
1_18,1,2024-01-01 08:00:00,4,0,5,2024-01-01 08:06:00
1_18,1,2024-01-01 08:06:00,5,0,6,2024-01-01 08:12:00
1_18,1,2024-01-01 08:12:00,6,0,0,0
2_18,2,2024-01-01 07:42:00,1,0,2,2024-01-01 07:48:00
2_18,2,2024-01-01 07:48:00,2,0,3,2024-01-01 07:54:00
2_18,2,2024-01-01 07:54:00,3,0,4,2024-01-01 08:00:00
2_18,2,2024-01-01 08:00:00,4,0,5,2024-01-01 08:06:00
2_18,2,2024-01-01 08:06:00,5,0,6,2024-01-01 08:12:00
2_18,2,2024-01-01 08:12:00,6,0,0,0
3_18,3,2024-01-01 07:42:00,1,0,2,2024-01-01 07:48:00
3_18,3,2024-01-01 07:48:00,2,0,3,2024-01-01 07:54:00
3_18,3,2024-01-01 07:54:00,3,0,4,2024-01-01 08:00:00
3_18,3,2024-01-01 08:00:00,4,0,5,2024-01-01 08:06:00
3_18,3,2024-01-01 08:06:00,5,0,6,2024-01-01 08:12:00
3_18,3,2024-01-01 08:12:00,6,0,0,0
4_18,4,2024-01-01 07:42:00,1,0,2,2024-01-01 07:48:00
4_18,4,2024-01-01 07:48:00,2,0,3,2024-01-01 07:54:00
4_18,4,2024-01-01 07:54:00,3,0,4,2024-01-01 08:00:00
4_18,4,2024-01-01 08:00:00,4,0,5,2024-01-01 08:06:00
4_18,4,2024-01-01 08:06:00,5,0,6,2024-01-01 08:12:00
4_18,4,2024-01-01 08:12:00,6,0,0,0
1_19,1,2024-01-01 07:48:00,1,0,2,2024-01-01 07:54:00
1_19,1,2024-01-01 07:54:00,2,0,3,2024-01-01 08:00:00
1_19,1,2024-01-01 08:00:00,3,0,4,2024-01-01 08:06:00
1_19,1,2024-01-01 08:06:00,4,0,5,2024-01-01 08:12:00
1_19,1,2024-01-01 08:12:00,5,0,6,2024-01-01 08:18:00
1_19,1,2024-01-01 08:18:00,6,0,0,0
2_19,2,2024-01-01 07:48:00,1,0,2,2024-01-01 07:54:00
2_19,2,2024-01-01 07:54:00,2,0,3,2024-01-01 08:00:00
2_19,2,2024-01-01 08:00:00,3,0,4,2024-01-01 08:06:00
2_19,2,2024-01-01 08:06:00,4,0,5,2024-01-01 08:12:00
2_19,2,2024-01-01 08:12:00,5,0,6,2024-01-01 08:18:00
2_19,2,2024-01-01 08:18:00,6,0,0,0
3_19,3,2024-01-01 07:48:00,1,0,2,2024-01-01 07:54:00
3_19,3,2024-01-01 07:54:00,2,0,3,2024-01-01 08:00:00
3_19,3,2024-01-01 08:00:00,3,0,4,2024-01-01 08:06:00
3_19,3,2024-01-01 08:06:00,4,0,5,2024-01-01 08:12:00
3_19,3,2024-01-01 08:12:00,5,0,6,2024-01-01 08:18:00
3_19,3,2024-01-01 08:18:00,6,0,0,0
4_19,4,2024-01-01 07:48:00,1,0,2,2024-01-01 07:54:00
4_19,4,2024-01-01 07:54:00,2,0,3,2024-01-01 08:00:00
4_19,4,2024-01-01 08:00:00,3,0,4,2024-01-01 08:06:00
4_19,4,2024-01-01 08:06:00,4,0,5,2024-01-01 08:12:00
4_19,4,2024-01-01 08:12:00,5,0,6,2024-01-01 08:18:00
4_19,4,2024-01-01 08:18:00,6,0,0,0
1_20,1,2024-01-01 07:54:00,1,0,2,2024-01-01 08:00:00
1_20,1,2024-01-01 08:00:00,2,0,3,2024-01-01 08:06:00
1_20,1,2024-01-01 08:06:00,3,0,4,2024-01-01 08:12:00
1_20,1,2024-01-01 08:12:00,4,0,5,2024-01-01 08:18:00
1_20,1,2024-01-01 08:18:00,5,0,6,2024-01-01 08:24:00
1_20,1,2024-01-01 08:24:00,6,0,0,0
2_20,2,2024-01-01 07:54:00,1,0,2,2024-01-01 08:00:00
2_20,2,2024-01-01 08:00:00,2,0,3,2024-01-01 08:06:00
2_20,2,2024-01-01 08:06:00,3,0,4,2024-01-01 08:12:00
2_20,2,2024-01-01 08:12:00,4,0,5,2024-01-01 08:18:00
2_20,2,2024-01-01 08:18:00,5,0,6,2024-01-01 08:24:00
2_20,2,2024-01-01 08:24:00,6,0,0,0
3_20,3,2024-01-01 07:54:00,1,0,2,2024-01-01 08:00:00
3_20,3,2024-01-01 08:00:00,2,0,3,2024-01-01 08:06:00
3_20,3,2024-01-01 08:06:00,3,0,4,2024-01-01 08:12:00
3_20,3,2024-01-01 08:12:00,4,0,5,2024-01-01 08:18:00
3_20,3,2024-01-01 08:18:00,5,0,6,2024-01-01 08:24:00
3_20,3,2024-01-01 08:24:00,6,0,0,0
4_20,4,2024-01-01 07:54:00,1,0,2,2024-01-01 08:00:00
4_20,4,2024-01-01 08:00:00,2,0,3,2024-01-01 08:06:00
4_20,4,2024-01-01 08:06:00,3,0,4,2024-01-01 08:12:00
4_20,4,2024-01-01 08:12:00,4,0,5,2024-01-01 08:18:00
4_20,4,2024-01-01 08:18:00,5,0,6,2024-01-01 08:24:00
4_20,4,2024-01-01 08:24:00,6,0,0,0
1_21,1,2024-01-01 08:00:00,1,0,2,2024-01-01 08:06:00
1_21,1,2024-01-01 08:06:00,2,0,3,2024-01-01 08:12:00
1_21,1,2024-01-01 08:12:00,3,0,4,2024-01-01 08:18:00
1_21,1,2024-01-01 08:18:00,4,0,5,2024-01-01 08:24:00
1_21,1,2024-01-01 08:24:00,5,0,6,2024-01-01 08:30:00
1_21,1,2024-01-01 08:30:00,6,0,0,0
2_21,2,2024-01-01 08:00:00,1,0,2,2024-01-01 08:06:00
2_21,2,2024-01-01 08:06:00,2,0,3,2024-01-01 08:12:00
2_21,2,2024-01-01 08:12:00,3,0,4,2024-01-01 08:18:00
2_21,2,2024-01-01 08:18:00,4,0,5,2024-01-01 08:24:00
2_21,2,2024-01-01 08:24:00,5,0,6,2024-01-01 08:30:00
2_21,2,2024-01-01 08:30:00,6,0,0,0
3_21,3,2024-01-01 08:00:00,1,0,2,2024-01-01 08:06:00
3_21,3,2024-01-01 08:06:00,2,0,3,2024-01-01 08:12:00
3_21,3,2024-01-01 08:12:00,3,0,4,2024-01-01 08:18:00
3_21,3,2024-01-01 08:18:00,4,0,5,2024-01-01 08:24:00
3_21,3,2024-01-01 08:24:00,5,0,6,2024-01-01 08:30:00
3_21,3,2024-01-01 08:30:00,6,0,0,0
4_21,4,2024-01-01 08:00:00,1,0,2,2024-01-01 08:06:00
4_21,4,2024-01-01 08:06:00,2,0,3,2024-01-01 08:12:00
4_21,4,2024-01-01 08:12:00,3,0,4,2024-01-01 08:18:00
4_21,4,2024-01-01 08:18:00,4,0,5,2024-01-01 08:24:00
4_21,4,2024-01-01 08:24:00,5,0,6,2024-01-01 08:30:00
4_21,4,2024-01-01 08:30:00,6,0,0,0
1_22,1,2024-01-01 08:06:00,1,0,2,2024-01-01 08:12:00
1_22,1,2024-01-01 08:12:00,2,0,3,2024-01-01 08:18:00
1_22,1,2024-01-01 08:18:00,3,0,4,2024-01-01 08:24:00
1_22,1,2024-01-01 08:24:00,4,0,5,2024-01-01 08:30:00
1_22,1,2024-01-01 08:30:00,5,0,6,2024-01-01 08:36:00
1_22,1,2024-01-01 08:36:00,6,0,0,0
2_22,2,2024-01-01 08:06:00,1,0,2,2024-01-01 08:12:00
2_22,2,2024-01-01 08:12:00,2,0,3,2024-01-01 08:18:00
2_22,2,2024-01-01 08:18:00,3,0,4,2024-01-01 08:24:00
2_22,2,2024-01-01 08:24:00,4,0,5,2024-01-01 08:30:00
2_22,2,2024-01-01 08:30:00,5,0,6,2024-01-01 08:36:00
2_22,2,2024-01-01 08:36:00,6,0,0,0
3_22,3,2024-01-01 08:06:00,1,0,2,2024-01-01 08:12:00
3_22,3,2024-01-01 08:12:00,2,0,3,2024-01-01 08:18:00
3_22,3,2024-01-01 08:18:00,3,0,4,2024-01-01 08:24:00
3_22,3,2024-01-01 08:24:00,4,0,5,2024-01-01 08:30:00
3_22,3,2024-01-01 08:30:00,5,0,6,2024-01-01 08:36:00
3_22,3,2024-01-01 08:36:00,6,0,0,0
4_22,4,2024-01-01 08:06:00,1,0,2,2024-01-01 08:12:00
4_22,4,2024-01-01 08:12:00,2,0,3,2024-01-01 08:18:00
4_22,4,2024-01-01 08:18:00,3,0,4,2024-01-01 08:24:00
4_22,4,2024-01-01 08:24:00,4,0,5,2024-01-01 08:30:00
4_22,4,2024-01-01 08:30:00,5,0,6,2024-01-01 08:36:00
4_22,4,2024-01-01 08:36:00,6,0,0,0
1_23,1,2024-01-01 08:12:00,1,0,2,2024-01-01 08:18:00
1_23,1,2024-01-01 08:18:00,2,0,3,2024-01-01 08:24:00
1_23,1,2024-01-01 08:24:00,3,0,4,2024-01-01 08:30:00
1_23,1,2024-01-01 08:30:00,4,0,5,2024-01-01 08:36:00
1_23,1,2024-01-01 08:36:00,5,0,6,2024-01-01 08:42:00
1_23,1,2024-01-01 08:42:00,6,0,0,0
2_23,2,2024-01-01 08:12:00,1,0,2,2024-01-01 08:18:00
2_23,2,2024-01-01 08:18:00,2,0,3,2024-01-01 08:24:00
2_23,2,2024-01-01 08:24:00,3,0,4,2024-01-01 08:30:00
2_23,2,2024-01-01 08:30:00,4,0,5,2024-01-01 08:36:00
2_23,2,2024-01-01 08:36:00,5,0,6,2024-01-01 08:42:00
2_23,2,2024-01-01 08:42:00,6,0,0,0
3_23,3,2024-01-01 08:12:00,1,0,2,2024-01-01 08:18:00
3_23,3,2024-01-01 08:18:00,2,0,3,2024-01-01 08:24:00
3_23,3,2024-01-01 08:24:00,3,0,4,2024-01-01 08:30:00
3_23,3,2024-01-01 08:30:00,4,0,5,2024-01-01 08:36:00
3_23,3,2024-01-01 08:36:00,5,0,6,2024-01-01 08:42:00
3_23,3,2024-01-01 08:42:00,6,0,0,0
4_23,4,2024-01-01 08:12:00,1,0,2,2024-01-01 08:18:00
4_23,4,2024-01-01 08:18:00,2,0,3,2024-01-01 08:24:00
4_23,4,2024-01-01 08:24:00,3,0,4,2024-01-01 08:30:00
4_23,4,2024-01-01 08:30:00,4,0,5,2024-01-01 08:36:00
4_23,4,2024-01-01 08:36:00,5,0,6,2024-01-01 08:42:00
4_23,4,2024-01-01 08:42:00,6,0,0,0
1_24,1,2024-01-01 08:18:00,1,0,2,2024-01-01 08:24:00
1_24,1,2024-01-01 08:24:00,2,0,3,2024-01-01 08:30:00
1_24,1,2024-01-01 08:30:00,3,0,4,2024-01-01 08:36:00
1_24,1,2024-01-01 08:36:00,4,0,5,2024-01-01 08:42:00
1_24,1,2024-01-01 08:42:00,5,0,6,2024-01-01 08:48:00
1_24,1,2024-01-01 08:48:00,6,0,0,0
2_24,2,2024-01-01 08:18:00,1,0,2,2024-01-01 08:24:00
2_24,2,2024-01-01 08:24:00,2,0,3,2024-01-01 08:30:00
2_24,2,2024-01-01 08:30:00,3,0,4,2024-01-01 08:36:00
2_24,2,2024-01-01 08:36:00,4,0,5,2024-01-01 08:42:00
2_24,2,2024-01-01 08:42:00,5,0,6,2024-01-01 08:48:00
2_24,2,2024-01-01 08:48:00,6,0,0,0
3_24,3,2024-01-01 08:18:00,1,0,2,2024-01-01 08:24:00
3_24,3,2024-01-01 08:24:00,2,0,3,2024-01-01 08:30:00
3_24,3,2024-01-01 08:30:00,3,0,4,2024-01-01 08:36:00
3_24,3,2024-01-01 08:36:00,4,0,5,2024-01-01 08:42:00
3_24,3,2024-01-01 08:42:00,5,0,6,2024-01-01 08:48:00
3_24,3,2024-01-01 08:48:00,6,0,0,0
4_24,4,2024-01-01 08:18:00,1,0,2,2024-01-01 08:24:00
4_24,4,2024-01-01 08:24:00,2,0,3,2024-01-01 08:30:00
4_24,4,2024-01-01 08:30:00,3,0,4,2024-01-01 08:36:00
4_24,4,2024-01-01 08:36:00,4,0,5,2024-01-01 08:42:00
4_24,4,2024-01-01 08:42:00,5,0,6,2024-01-01 08:48:00
4_24,4,2024-01-01 08:48:00,6,0,0,0
1_25,1,2024-01-01 08:24:00,1,0,2,2024-01-01 08:30:00
1_25,1,2024-01-01 08:30:00,2,0,3,2024-01-01 08:36:00
1_25,1,2024-01-01 08:36:00,3,0,4,2024-01-01 08:42:00
1_25,1,2024-01-01 08:42:00,4,0,5,2024-01-01 08:48:00
1_25,1,2024-01-01 08:48:00,5,0,6,2024-01-01 08:54:00
1_25,1,2024-01-01 08:54:00,6,0,0,0
2_25,2,2024-01-01 08:24:00,1,0,2,2024-01-01 08:30:00
2_25,2,2024-01-01 08:30:00,2,0,3,2024-01-01 08:36:00
2_25,2,2024-01-01 08:36:00,3,0,4,2024-01-01 08:42:00
2_25,2,2024-01-01 08:42:00,4,0,5,2024-01-01 08:48:00
2_25,2,2024-01-01 08:48:00,5,0,6,2024-01-01 08:54:00
2_25,2,2024-01-01 08:54:00,6,0,0,0
3_25,3,2024-01-01 08:24:00,1,0,2,2024-01-01 08:30:00
3_25,3,2024-01-01 08:30:00,2,0,3,2024-01-01 08:36:00
3_25,3,2024-01-01 08:36:00,3,0,4,2024-01-01 08:42:00
3_25,3,2024-01-01 08:42:00,4,0,5,2024-01-01 08:48:00
3_25,3,2024-01-01 08:48:00,5,0,6,2024-01-01 08:54:00
3_25,3,2024-01-01 08:54:00,6,0,0,0
4_25,4,2024-01-01 08:24:00,1,0,2,2024-01-01 08:30:00
4_25,4,2024-01-01 08:30:00,2,0,3,2024-01-01 08:36:00
4_25,4,2024-01-01 08:36:00,3,0,4,2024-01-01 08:42:00
4_25,4,2024-01-01 08:42:00,4,0,5,2024-01-01 08:48:00
4_25,4,2024-01-01 08:48:00,5,0,6,2024-01-01 08:54:00
4_25,4,2024-01-01 08:54:00,6,0,0,0
1_26,1,2024-01-01 08:30:00,1,0,2,2024-01-01 08:36:00
1_26,1,2024-01-01 08:36:00,2,0,3,2024-01-01 08:42:00
1_26,1,2024-01-01 08:42:00,3,0,4,2024-01-01 08:48:00
1_26,1,2024-01-01 08:48:00,4,0,5,2024-01-01 08:54:00
1_26,1,2024-01-01 08:54:00,5,0,6,2024-01-01 09:00:00
1_26,1,2024-01-01 09:00:00,6,0,0,0
2_26,2,2024-01-01 08:30:00,1,0,2,2024-01-01 08:36:00
2_26,2,2024-01-01 08:36:00,2,0,3,2024-01-01 08:42:00
2_26,2,2024-01-01 08:42:00,3,0,4,2024-01-01 08:48:00
2_26,2,2024-01-01 08:48:00,4,0,5,2024-01-01 08:54:00
2_26,2,2024-01-01 08:54:00,5,0,6,2024-01-01 09:00:00
2_26,2,2024-01-01 09:00:00,6,0,0,0
3_26,3,2024-01-01 08:30:00,1,0,2,2024-01-01 08:36:00
3_26,3,2024-01-01 08:36:00,2,0,3,2024-01-01 08:42:00
3_26,3,2024-01-01 08:42:00,3,0,4,2024-01-01 08:48:00
3_26,3,2024-01-01 08:48:00,4,0,5,2024-01-01 08:54:00
3_26,3,2024-01-01 08:54:00,5,0,6,2024-01-01 09:00:00
3_26,3,2024-01-01 09:00:00,6,0,0,0
4_26,4,2024-01-01 08:30:00,1,0,2,2024-01-01 08:36:00
4_26,4,2024-01-01 08:36:00,2,0,3,2024-01-01 08:42:00
4_26,4,2024-01-01 08:42:00,3,0,4,2024-01-01 08:48:00
4_26,4,2024-01-01 08:48:00,4,0,5,2024-01-01 08:54:00
4_26,4,2024-01-01 08:54:00,5,0,6,2024-01-01 09:00:00
4_26,4,2024-01-01 09:00:00,6,0,0,0
1_27,1,2024-01-01 08:36:00,1,0,2,2024-01-01 08:42:00
1_27,1,2024-01-01 08:42:00,2,0,3,2024-01-01 08:48:00
1_27,1,2024-01-01 08:48:00,3,0,4,2024-01-01 08:54:00
1_27,1,2024-01-01 08:54:00,4,0,5,2024-01-01 09:00:00
1_27,1,2024-01-01 09:00:00,5,0,6,2024-01-01 09:06:00
1_27,1,2024-01-01 09:06:00,6,0,0,0
2_27,2,2024-01-01 08:36:00,1,0,2,2024-01-01 08:42:00
2_27,2,2024-01-01 08:42:00,2,0,3,2024-01-01 08:48:00
2_27,2,2024-01-01 08:48:00,3,0,4,2024-01-01 08:54:00
2_27,2,2024-01-01 08:54:00,4,0,5,2024-01-01 09:00:00
2_27,2,2024-01-01 09:00:00,5,0,6,2024-01-01 09:06:00
2_27,2,2024-01-01 09:06:00,6,0,0,0
3_27,3,2024-01-01 08:36:00,1,0,2,2024-01-01 08:42:00
3_27,3,2024-01-01 08:42:00,2,0,3,2024-01-01 08:48:00
3_27,3,2024-01-01 08:48:00,3,0,4,2024-01-01 08:54:00
3_27,3,2024-01-01 08:54:00,4,0,5,2024-01-01 09:00:00
3_27,3,2024-01-01 09:00:00,5,0,6,2024-01-01 09:06:00
3_27,3,2024-01-01 09:06:00,6,0,0,0
4_27,4,2024-01-01 08:36:00,1,0,2,2024-01-01 08:42:00
4_27,4,2024-01-01 08:42:00,2,0,3,2024-01-01 08:48:00
4_27,4,2024-01-01 08:48:00,3,0,4,2024-01-01 08:54:00
4_27,4,2024-01-01 08:54:00,4,0,5,2024-01-01 09:00:00
4_27,4,2024-01-01 09:00:00,5,0,6,2024-01-01 09:06:00
4_27,4,2024-01-01 09:06:00,6,0,0,0
1_28,1,2024-01-01 08:42:00,1,0,2,2024-01-01 08:48:00
1_28,1,2024-01-01 08:48:00,2,0,3,2024-01-01 08:54:00
1_28,1,2024-01-01 08:54:00,3,0,4,2024-01-01 09:00:00
1_28,1,2024-01-01 09:00:00,4,0,5,2024-01-01 09:06:00
1_28,1,2024-01-01 09:06:00,5,0,6,2024-01-01 09:12:00
1_28,1,2024-01-01 09:12:00,6,0,0,0
2_28,2,2024-01-01 08:42:00,1,0,2,2024-01-01 08:48:00
2_28,2,2024-01-01 08:48:00,2,0,3,2024-01-01 08:54:00
2_28,2,2024-01-01 08:54:00,3,0,4,2024-01-01 09:00:00
2_28,2,2024-01-01 09:00:00,4,0,5,2024-01-01 09:06:00
2_28,2,2024-01-01 09:06:00,5,0,6,2024-01-01 09:12:00
2_28,2,2024-01-01 09:12:00,6,0,0,0
3_28,3,2024-01-01 08:42:00,1,0,2,2024-01-01 08:48:00
3_28,3,2024-01-01 08:48:00,2,0,3,2024-01-01 08:54:00
3_28,3,2024-01-01 08:54:00,3,0,4,2024-01-01 09:00:00
3_28,3,2024-01-01 09:00:00,4,0,5,2024-01-01 09:06:00
3_28,3,2024-01-01 09:06:00,5,0,6,2024-01-01 09:12:00
3_28,3,2024-01-01 09:12:00,6,0,0,0
4_28,4,2024-01-01 08:42:00,1,0,2,2024-01-01 08:48:00
4_28,4,2024-01-01 08:48:00,2,0,3,2024-01-01 08:54:00
4_28,4,2024-01-01 08:54:00,3,0,4,2024-01-01 09:00:00
4_28,4,2024-01-01 09:00:00,4,0,5,2024-01-01 09:06:00
4_28,4,2024-01-01 09:06:00,5,0,6,2024-01-01 09:12:00
4_28,4,2024-01-01 09:12:00,6,0,0,0
1_29,1,2024-01-01 08:48:00,1,0,2,2024-01-01 08:54:00
1_29,1,2024-01-01 08:54:00,2,0,3,2024-01-01 09:00:00
1_29,1,2024-01-01 09:00:00,3,0,4,2024-01-01 09:06:00
1_29,1,2024-01-01 09:06:00,4,0,5,2024-01-01 09:12:00
1_29,1,2024-01-01 09:12:00,5,0,6,2024-01-01 09:18:00
1_29,1,2024-01-01 09:18:00,6,0,0,0
2_29,2,2024-01-01 08:48:00,1,0,2,2024-01-01 08:54:00
2_29,2,2024-01-01 08:54:00,2,0,3,2024-01-01 09:00:00
2_29,2,2024-01-01 09:00:00,3,0,4,2024-01-01 09:06:00
2_29,2,2024-01-01 09:06:00,4,0,5,2024-01-01 09:12:00
2_29,2,2024-01-01 09:12:00,5,0,6,2024-01-01 09:18:00
2_29,2,2024-01-01 09:18:00,6,0,0,0
3_29,3,2024-01-01 08:48:00,1,0,2,2024-01-01 08:54:00
3_29,3,2024-01-01 08:54:00,2,0,3,2024-01-01 09:00:00
3_29,3,2024-01-01 09:00:00,3,0,4,2024-01-01 09:06:00
3_29,3,2024-01-01 09:06:00,4,0,5,2024-01-01 09:12:00
3_29,3,2024-01-01 09:12:00,5,0,6,2024-01-01 09:18:00
3_29,3,2024-01-01 09:18:00,6,0,0,0
4_29,4,2024-01-01 08:48:00,1,0,2,2024-01-01 08:54:00
4_29,4,2024-01-01 08:54:00,2,0,3,2024-01-01 09:00:00
4_29,4,2024-01-01 09:00:00,3,0,4,2024-01-01 09:06:00
4_29,4,2024-01-01 09:06:00,4,0,5,2024-01-01 09:12:00
4_29,4,2024-01-01 09:12:00,5,0,6,2024-01-01 09:18:00
4_29,4,2024-01-01 09:18:00,6,0,0,0
1_30,1,2024-01-01 08:54:00,1,0,2,2024-01-01 09:00:00
1_30,1,2024-01-01 09:00:00,2,0,3,2024-01-01 09:06:00
1_30,1,2024-01-01 09:06:00,3,0,4,2024-01-01 09:12:00
1_30,1,2024-01-01 09:12:00,4,0,5,2024-01-01 09:18:00
1_30,1,2024-01-01 09:18:00,5,0,6,2024-01-01 09:24:00
1_30,1,2024-01-01 09:24:00,6,0,0,0
2_30,2,2024-01-01 08:54:00,1,0,2,2024-01-01 09:00:00
2_30,2,2024-01-01 09:00:00,2,0,3,2024-01-01 09:06:00
2_30,2,2024-01-01 09:06:00,3,0,4,2024-01-01 09:12:00
2_30,2,2024-01-01 09:12:00,4,0,5,2024-01-01 09:18:00
2_30,2,2024-01-01 09:18:00,5,0,6,2024-01-01 09:24:00
2_30,2,2024-01-01 09:24:00,6,0,0,0
3_30,3,2024-01-01 08:54:00,1,0,2,2024-01-01 09:00:00
3_30,3,2024-01-01 09:00:00,2,0,3,2024-01-01 09:06:00
3_30,3,2024-01-01 09:06:00,3,0,4,2024-01-01 09:12:00
3_30,3,2024-01-01 09:12:00,4,0,5,2024-01-01 09:18:00
3_30,3,2024-01-01 09:18:00,5,0,6,2024-01-01 09:24:00
3_30,3,2024-01-01 09:24:00,6,0,0,0
4_30,4,2024-01-01 08:54:00,1,0,2,2024-01-01 09:00:00
4_30,4,2024-01-01 09:00:00,2,0,3,2024-01-01 09:06:00
4_30,4,2024-01-01 09:06:00,3,0,4,2024-01-01 09:12:00
4_30,4,2024-01-01 09:12:00,4,0,5,2024-01-01 09:18:00
4_30,4,2024-01-01 09:18:00,5,0,6,2024-01-01 09:24:00
4_30,4,2024-01-01 09:24:00,6,0,0,0
1_31,1,2024-01-01 09:00:00,1,0,2,2024-01-01 09:06:00
1_31,1,2024-01-01 09:06:00,2,0,3,2024-01-01 09:12:00
1_31,1,2024-01-01 09:12:00,3,0,4,2024-01-01 09:18:00
1_31,1,2024-01-01 09:18:00,4,0,5,2024-01-01 09:24:00
1_31,1,2024-01-01 09:24:00,5,0,6,2024-01-01 09:30:00
1_31,1,2024-01-01 09:30:00,6,0,0,0
2_31,2,2024-01-01 09:00:00,1,0,2,2024-01-01 09:06:00
2_31,2,2024-01-01 09:06:00,2,0,3,2024-01-01 09:12:00
2_31,2,2024-01-01 09:12:00,3,0,4,2024-01-01 09:18:00
2_31,2,2024-01-01 09:18:00,4,0,5,2024-01-01 09:24:00
2_31,2,2024-01-01 09:24:00,5,0,6,2024-01-01 09:30:00
2_31,2,2024-01-01 09:30:00,6,0,0,0
3_31,3,2024-01-01 09:00:00,1,0,2,2024-01-01 09:06:00
3_31,3,2024-01-01 09:06:00,2,0,3,2024-01-01 09:12:00
3_31,3,2024-01-01 09:12:00,3,0,4,2024-01-01 09:18:00
3_31,3,2024-01-01 09:18:00,4,0,5,2024-01-01 09:24:00
3_31,3,2024-01-01 09:24:00,5,0,6,2024-01-01 09:30:00
3_31,3,2024-01-01 09:30:00,6,0,0,0
4_31,4,2024-01-01 09:00:00,1,0,2,2024-01-01 09:06:00
4_31,4,2024-01-01 09:06:00,2,0,3,2024-01-01 09:12:00
4_31,4,2024-01-01 09:12:00,3,0,4,2024-01-01 09:18:00
4_31,4,2024-01-01 09:18:00,4,0,5,2024-01-01 09:24:00
4_31,4,2024-01-01 09:24:00,5,0,6,2024-01-01 09:30:00
4_31,4,2024-01-01 09:30:00,6,0,0,0
1_32,1,2024-01-01 09:06:00,1,0,2,2024-01-01 09:12:00
1_32,1,2024-01-01 09:12:00,2,0,3,2024-01-01 09:18:00
1_32,1,2024-01-01 09:18:00,3,0,4,2024-01-01 09:24:00
1_32,1,2024-01-01 09:24:00,4,0,5,2024-01-01 09:30:00
1_32,1,2024-01-01 09:30:00,5,0,6,2024-01-01 09:36:00
1_32,1,2024-01-01 09:36:00,6,0,0,0
2_32,2,2024-01-01 09:06:00,1,0,2,2024-01-01 09:12:00
2_32,2,2024-01-01 09:12:00,2,0,3,2024-01-01 09:18:00
2_32,2,2024-01-01 09:18:00,3,0,4,2024-01-01 09:24:00
2_32,2,2024-01-01 09:24:00,4,0,5,2024-01-01 09:30:00
2_32,2,2024-01-01 09:30:00,5,0,6,2024-01-01 09:36:00
2_32,2,2024-01-01 09:36:00,6,0,0,0
3_32,3,2024-01-01 09:06:00,1,0,2,2024-01-01 09:12:00
3_32,3,2024-01-01 09:12:00,2,0,3,2024-01-01 09:18:00
3_32,3,2024-01-01 09:18:00,3,0,4,2024-01-01 09:24:00
3_32,3,2024-01-01 09:24:00,4,0,5,2024-01-01 09:30:00
3_32,3,2024-01-01 09:30:00,5,0,6,2024-01-01 09:36:00
3_32,3,2024-01-01 09:36:00,6,0,0,0
4_32,4,2024-01-01 09:06:00,1,0,2,2024-01-01 09:12:00
4_32,4,2024-01-01 09:12:00,2,0,3,2024-01-01 09:18:00
4_32,4,2024-01-01 09:18:00,3,0,4,2024-01-01 09:24:00
4_32,4,2024-01-01 09:24:00,4,0,5,2024-01-01 09:30:00
4_32,4,2024-01-01 09:30:00,5,0,6,2024-01-01 09:36:00
4_32,4,2024-01-01 09:36:00,6,0,0,0
1_33,1,2024-01-01 09:12:00,1,0,2,2024-01-01 09:18:00
